"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.89954106131505e-41,2.60862491159324,0.251,0.221,5.69862318394515e-38,"0","Sorl1"
2.51666397326856e-41,1.43878882885905,0.562,0.418,7.54999191980568e-38,"0","Fosb"
3.43085400732364e-41,7.24770724622051,0.309,0.255,1.02925620219709e-37,"0","Kat6b"
7.25139707786143e-41,7.49653359264691,0.315,0.232,2.17541912335843e-37,"0","Bcor"
1.04363320485187e-40,3.32690914384632,0.455,0.332,3.13089961455561e-37,"0","Exoc6b"
2.80939523205768e-40,4.24650504987072,0.551,0.406,8.42818569617304e-37,"0","Numb"
4.32758420917221e-40,5.56066440618664,0.39,0.277,1.29827526275166e-36,"0","Plekho2"
6.24736281194847e-40,1.78314954560089,0.356,0.271,1.87420884358454e-36,"0","Phactr2"
9.5405784060748e-40,1.12862052374251,0.254,0.183,2.86217352182244e-36,"0","Dgkh"
1.41190543292329e-39,7.20611785787365,0.267,0.225,4.23571629876988e-36,"0","Map2k6"
1.89606075766034e-39,4.30480915135272,0.482,0.34,5.68818227298103e-36,"0","Rnf19b"
2.93361631932775e-39,12.2493352101344,0.428,0.309,8.80084895798326e-36,"0","Sdccag8"
4.75813363398363e-39,4.70760641427045,0.331,0.266,1.42744009019509e-35,"0","Tbc1d8"
9.82347299010291e-39,5.47653692317911,0.387,0.287,2.94704189703087e-35,"0","Mfhas1"
1.61918656457359e-38,5.83340723941287,0.267,0.219,4.85755969372078e-35,"0","Med27"
3.28572642226417e-38,4.3988058743184,0.269,0.209,9.85717926679251e-35,"0","E130308A19Rik"
1.57893237421096e-37,3.81321047262936,0.36,0.258,4.73679712263289e-34,"0","Adcy9"
7.33503594850066e-37,1.65772885311657,0.356,0.265,2.2005107845502e-33,"0","Znrf1"
3.30457344802564e-36,0.788333106208833,0.44,0.311,9.91372034407692e-33,"0","Vgll4"
7.98391302731634e-36,3.43376205167654,0.499,0.362,2.3951739081949e-32,"0","4933406I18Rik"
1.14194030611759e-35,6.54590006382223,0.254,0.21,3.42582091835278e-32,"0","Foxo1"
2.56879775609053e-35,9.30292913181195,0.539,0.39,7.70639326827158e-32,"0","Diaph2"
3.04078100838358e-35,1.30152835877475,0.41,0.296,9.12234302515074e-32,"0","Csmd3"
5.27361585674176e-35,2.9276117747565,0.425,0.306,1.58208475702253e-31,"0","Fhit"
5.33240530977681e-35,8.98982202049113,0.478,0.353,1.59972159293304e-31,"0","Ssbp2"
1.49828593900051e-34,1.596786149758,0.468,0.314,4.49485781700154e-31,"0","Arhgap25"
9.86996895215553e-34,10.8328651975106,0.472,0.331,2.96099068564666e-30,"0","Map3k5"
9.55280013917838e-33,0.605736471770125,0.515,0.367,2.86584004175351e-29,"0","Rnf216"
1.13261527769306e-32,6.22545237454935,0.387,0.294,3.39784583307917e-29,"0","Hdac8"
6.94310571222864e-32,6.21352906151833,0.26,0.252,2.08293171366859e-28,"0","Manba"
2.42152631653244e-31,1.13776532319602,0.438,0.322,7.26457894959733e-28,"0","Pid1"
3.77142360846616e-31,2.02184300564406,0.287,0.241,1.13142708253985e-27,"0","Camkmt"
5.78232304977868e-31,10.9608903573335,0.505,0.365,1.7346969149336e-27,"0","Blnk"
6.5172050062213e-31,3.38350564058289,0.366,0.258,1.95516150186639e-27,"0","E2f3"
7.30838367606077e-31,4.48815141943293,0.372,0.312,2.19251510281823e-27,"0","Cryl1"
1.9056768254046e-30,6.41846126945447,0.426,0.315,5.7170304762138e-27,"0","Rtn1"
1.95633380437289e-30,9.37640768628698,0.447,0.339,5.86900141311868e-27,"0","Ddx3x"
2.51181814729908e-30,3.25260040466249,0.273,0.262,7.53545444189723e-27,"0","Auh"
3.98495821644918e-30,3.85885002144517,0.367,0.283,1.19548746493475e-26,"0","Pard3b"
5.48193403118857e-30,1.0911344125866,0.275,0.227,1.64458020935657e-26,"0","Ubtd1"
9.77625279647675e-30,2.44833417490037,0.301,0.241,2.93287583894302e-26,"0","Cdyl"
1.00779850509956e-29,1.7925174852045,0.36,0.275,3.02339551529867e-26,"0","Sgms1"
1.01417406419691e-29,4.03831174308099,0.273,0.225,3.04252219259072e-26,"0","Gm35154"
2.17616710707609e-29,4.52536302769528,0.406,0.311,6.52850132122827e-26,"0","Babam2"
2.29811898351316e-29,1.86964649406328,0.439,0.307,6.89435695053949e-26,"0","Lpp"
3.20234891399651e-29,3.9611155227292,0.278,0.215,9.60704674198952e-26,"0","Prkag2"
1.16407505687961e-28,9.87693497849843,0.346,0.297,3.49222517063882e-25,"0","Crybg3"
7.78411454342799e-28,1.45566350047677,0.291,0.247,2.3352343630284e-24,"0","Rgl1"
1.83223727236657e-27,6.61641735798903,0.253,0.215,5.49671181709971e-24,"0","Abhd17c"
1.86580178708744e-27,3.85517807243665,0.429,0.326,5.59740536126233e-24,"0","Prkn"
7.85461330488188e-27,5.74658422777913,0.314,0.272,2.35638399146456e-23,"0","Zfp609"
3.82401872735228e-26,4.25422187823374,0.32,0.252,1.14720561820568e-22,"0","Rnf150"
4.00672344352975e-26,8.17305462247391,0.496,0.379,1.20201703305893e-22,"0","Mbnl2"
1.06736398896507e-25,3.21290031029643,0.25,0.223,3.20209196689521e-22,"0","Plekha5"
1.15280560930995e-25,6.54159942905077,0.326,0.273,3.45841682792986e-22,"0","2610203C22Rik"
1.33240877977304e-25,6.7418145299004,0.262,0.223,3.99722633931913e-22,"0","Arhgap35"
1.59100103521225e-25,2.83642414513445,0.255,0.229,4.77300310563676e-22,"0","BC052040"
2.40655573591579e-25,1.12399291654263,0.428,0.316,7.21966720774738e-22,"0","Neat1"
4.02480597800298e-25,2.00451830023937,0.382,0.317,1.20744179340089e-21,"0","Fbxl20"
4.85685738322906e-25,2.33593943414557,0.265,0.241,1.45705721496872e-21,"0","Prag1"
5.14502107807235e-25,2.73549633910837,0.257,0.254,1.54350632342171e-21,"0","Ctnnal1"
6.12655873819312e-25,8.11173247203184,0.387,0.312,1.83796762145794e-21,"0","Pacs1"
2.68171955253351e-24,9.25956492232119,0.278,0.237,8.04515865760054e-21,"0","Slc16a7"
2.85694174346448e-24,5.43152714735018,0.281,0.24,8.57082523039344e-21,"0","Dglucy"
4.62125994967096e-24,3.46122608475705,0.409,0.342,1.38637798490129e-20,"0","Dpysl2"
5.60620593397114e-24,4.59917006877526,0.306,0.232,1.68186178019134e-20,"0","Irs2"
8.20234361277616e-24,2.71168291147563,0.286,0.262,2.46070308383285e-20,"0","Eefsec"
9.08405727634794e-24,3.29645114066714,0.269,0.241,2.72521718290438e-20,"0","Npnt"
1.17473452027587e-23,6.45449837397858,0.257,0.234,3.5242035608276e-20,"0","Otud7b"
1.24064930421171e-23,3.58605839541776,0.38,0.302,3.72194791263512e-20,"0","Kif13b"
1.35709536606941e-23,5.14920622017998,0.391,0.313,4.07128609820822e-20,"0","Ipcef1"
1.70457455140123e-23,4.68831301092853,0.265,0.242,5.11372365420369e-20,"0","Ralgps2"
2.89546776504019e-23,11.1752161534205,0.463,0.359,8.68640329512057e-20,"0","Zeb1"
3.48018159540561e-23,8.4922262799382,0.335,0.274,1.04405447862168e-19,"0","8030442B05Rik"
4.05894008165294e-23,1.48628948409084,0.309,0.282,1.21768202449588e-19,"0","Lifr"
7.34829452309804e-23,4.4602091540597,0.416,0.311,2.20448835692941e-19,"0","Pdgfb"
9.74275381591163e-23,9.5532504749664,0.465,0.353,2.92282614477349e-19,"0","Rnf180"
1.73170986615646e-22,3.65604021369392,0.252,0.239,5.19512959846938e-19,"0","Ctif"
4.17656638833069e-22,0.895813195907849,0.297,0.262,1.25296991649921e-18,"0","Daam1"
4.23813999739947e-22,6.13292100527425,0.45,0.331,1.27144199921984e-18,"0","Peli1"
6.29476331481757e-22,3.90481855601376,0.439,0.339,1.88842899444527e-18,"0","Arhgap31"
7.0785946145408e-22,5.27693631517248,0.333,0.291,2.12357838436224e-18,"0","Supt3"
3.83335941717628e-21,7.50644776023186,0.439,0.333,1.15000782515288e-17,"0","Cotl1"
5.77230603386026e-21,4.51102996131556,0.287,0.261,1.73169181015808e-17,"0","Ppp1r12b"
8.84265436333385e-21,4.98405154522747,0.286,0.253,2.65279630900016e-17,"0","Fam222b"
1.23652388697688e-20,1.22666545812824,0.355,0.279,3.70957166093065e-17,"0","Fgf13"
1.53898433965136e-20,7.26161075961233,0.362,0.292,4.61695301895409e-17,"0","Atg10"
1.55845946204133e-20,4.03274690784785,0.25,0.244,4.675378386124e-17,"0","Il15"
1.67162959689109e-20,5.39623462031169,0.338,0.298,5.01488879067326e-17,"0","Dip2c"
3.91020812384757e-20,4.81388726258189,0.472,0.365,1.17306243715427e-16,"0","Fam172a"
4.975794872404e-20,2.47291603772308,0.438,0.354,1.4927384617212e-16,"0","Arsb"
5.1384183299982e-20,5.61043025207989,0.276,0.273,1.54152549899946e-16,"0","Sp4"
1.37324556919486e-19,1.20852719327805,0.428,0.337,4.11973670758459e-16,"0","Oxr1"
1.43280235040313e-19,2.56544589532173,0.28,0.246,4.29840705120939e-16,"0","Sfi1"
1.63635806928419e-19,2.34897851766466,0.28,0.258,4.90907420785256e-16,"0","Myo1b"
1.8572315331871e-19,5.23310129616921,0.295,0.264,5.5716945995613e-16,"0","Coro2a"
2.30258921438035e-19,7.85289279064463,0.31,0.283,6.90776764314106e-16,"0","Sgce"
2.73155356187334e-19,4.37122410004181,0.459,0.37,8.19466068562002e-16,"0","Gm10790"
3.92762690086454e-19,3.62363310728855,0.419,0.343,1.17828807025936e-15,"0","Arhgap15"
4.38464057255765e-19,5.87715280302532,0.25,0.251,1.3153921717673e-15,"0","Fggy"
5.648299017197e-19,4.66272649984815,0.292,0.239,1.6944897051591e-15,"0","Fam107b"
6.41791699494685e-19,0.778804836242161,0.28,0.251,1.92537509848405e-15,"0","Kif16b"
9.15759003725678e-19,1.63549116367255,0.319,0.247,2.74727701117703e-15,"0","Fry"
1.1450443744184e-18,6.3622555719633,0.27,0.242,3.4351331232552e-15,"0","Ctps2"
1.8254593528871e-18,8.74884390676641,0.391,0.308,5.47637805866129e-15,"0","Zfp608"
2.99836925306592e-18,1.32360899317515,0.436,0.352,8.99510775919776e-15,"0","Fkbp5"
3.73392073740007e-18,2.80666559666808,0.396,0.319,1.12017622122002e-14,"0","Stk3"
8.69310468509201e-18,1.59575751167125,0.352,0.279,2.6079314055276e-14,"0","Cpeb2"
1.49708203235931e-17,3.02941732909041,0.287,0.259,4.49124609707793e-14,"0","Aatf"
2.59002604789283e-17,4.60313043153234,0.25,0.25,7.77007814367849e-14,"0","Slc25a25"
3.87053896620916e-17,5.00074996140814,0.361,0.319,1.16116168986275e-13,"0","Tcf20"
4.38345800731273e-17,0.538711462303462,0.236,0.257,1.31503740219382e-13,"0","Fhad1"
6.08598405858869e-17,2.67404258977015,0.322,0.278,1.82579521757661e-13,"0","Tent4b"
9.21693349832269e-17,1.50746412407611,0.342,0.307,2.76508004949681e-13,"0","Mapkap1"
3.68225547611685e-16,2.26233118676037,0.294,0.256,1.10467664283505e-12,"0","Add3"
5.3431453571685e-16,5.6471671734945,0.363,0.315,1.60294360715055e-12,"0","AW554918"
5.34724336272758e-16,10.0238169824078,0.382,0.323,1.60417300881827e-12,"0","Klf13"
5.50829530102199e-16,4.88861145716435,0.364,0.304,1.6524885903066e-12,"0","Kdm6b"
5.86729022230898e-16,1.37982847838877,0.257,0.248,1.76018706669269e-12,"0","Nbas"
1.14958153926888e-15,2.9792969239098,0.326,0.277,3.44874461780664e-12,"0","Rbpms"
2.91964098901469e-15,3.86804691633961,0.23,0.252,8.75892296704407e-12,"0","Snx25"
3.65387307187158e-15,1.1018747936435,0.454,0.364,1.09616192156147e-11,"0","Baz2b"
3.89754286287103e-15,1.67313501512391,0.389,0.307,1.16926285886131e-11,"0","Jarid2"
4.01591015189209e-15,4.21111301175236,0.445,0.363,1.20477304556763e-11,"0","Rab31"
7.13655404312777e-15,3.55681014769477,0.264,0.254,2.14096621293833e-11,"0","Ehbp1"
2.72726366919824e-14,1.65392510878898,0.406,0.321,8.1817910075947e-11,"0","Rps6ka5"
2.8098373886669e-14,3.44172858504112,0.374,0.329,8.42951216600069e-11,"0","Scaper"
4.17718219345742e-14,7.84493539851344,0.251,0.246,1.25315465803723e-10,"0","4732471J01Rik"
5.79898682220692e-14,3.11230185989072,0.252,0.264,1.73969604666208e-10,"0","Wdr70"
1.37122872312632e-13,4.3253805330913,0.307,0.288,4.11368616937896e-10,"0","Nlk"
1.38852419530184e-13,9.20570742511832,0.311,0.279,4.16557258590553e-10,"0","Pdss2"
1.46404950660805e-13,1.35972999023138,0.297,0.266,4.39214851982416e-10,"0","Svil"
1.91474932976959e-13,5.51329101257915,0.448,0.36,5.74424798930878e-10,"0","Gtdc1"
1.94127291913912e-13,1.57966206750294,0.167,0.295,5.82381875741734e-10,"0","Polr2a"
2.76090646428645e-13,1.73892593773717,0.37,0.322,8.28271939285935e-10,"0","Nrp1"
3.79535208931883e-13,2.33558414614618,0.287,0.269,1.13860562679565e-09,"0","Ttc3"
3.84937190715958e-13,3.0419051239985,0.355,0.324,1.15481157214787e-09,"0","Cd83"
5.97372728537625e-13,6.25183912209518,0.252,0.254,1.79211818561287e-09,"0","Bcl9"
1.12246423466007e-12,3.0776734857514,0.317,0.275,3.36739270398022e-09,"0","Gm4258"
2.54828200408891e-12,2.79217594025793,0.336,0.294,7.64484601226673e-09,"0","Fam129a"
2.94666228648889e-12,10.0056140423412,0.349,0.323,8.83998685946668e-09,"0","Phkb"
3.93407086450264e-12,4.00960287630477,0.276,0.253,1.18022125935079e-08,"0","St5"
5.33153158855844e-12,8.7621121987066,0.23,0.251,1.59945947656753e-08,"0","Fam126a"
1.01607924734362e-11,1.25329512716464,0.197,0.252,3.04823774203086e-08,"0","Smo"
1.0961365085731e-11,5.8644016961537,0.226,0.252,3.28840952571929e-08,"0","Gnptab"
1.66148766744333e-11,3.34314869161232,0.35,0.315,4.98446300232998e-08,"0","Nsmce2"
2.00632704061303e-11,6.38840353754028,0.192,0.264,6.01898112183909e-08,"0","1600020E01Rik"
3.10101135998815e-11,1.27332717470133,0.27,0.258,9.30303407996444e-08,"0","Rasgef1b"
3.64061111031865e-11,7.8748002482183,0.361,0.317,1.09218333309559e-07,"0","Ext1"
5.25290200249308e-11,3.61158920535255,0.259,0.274,1.57587060074792e-07,"0","Rmnd5a"
7.8098546332013e-11,3.30722471728263,0.223,0.265,2.34295638996039e-07,"0","Cplane1"
8.75021457354564e-11,3.21290154695439,0.302,0.271,2.62506437206369e-07,"0","Enox2"
8.75214817015309e-11,4.31758351484547,0.257,0.275,2.62564445104593e-07,"0","Pde4dip"
1.11709169264594e-10,3.25030348849417,0.314,0.281,3.35127507793782e-07,"0","Chsy1"
1.18230383579514e-10,1.65377272106221,0.252,0.255,3.54691150738541e-07,"0","Galk2"
1.56022036550824e-10,8.61321224168329,0.295,0.275,4.68066109652472e-07,"0","Mxi1"
2.14781520826834e-10,5.66751973590038,0.242,0.26,6.44344562480503e-07,"0","Hacd2"
2.17975184773116e-10,6.34858287560578,0.463,0.383,6.53925554319349e-07,"0","Ptpro"
2.19242800400346e-10,3.74460711262567,0.27,0.264,6.57728401201039e-07,"0","Wwc2"
3.8842449650901e-10,2.41421634793433,0.201,0.256,1.16527348952703e-06,"0","Cep250"
4.77785694923948e-10,2.36411720589233,0.236,0.268,1.43335708477184e-06,"0","Camsap1"
5.96558227189047e-10,9.86851991064279,0.414,0.353,1.78967468156714e-06,"0","Slmap"
7.17639146724662e-10,4.56540201575914,0.233,0.26,2.15291744017399e-06,"0","Ern1"
1.18349033851418e-09,5.25247763624827,0.375,0.337,3.55047101554253e-06,"0","Nbea"
1.27403327506116e-09,1.0094369654945,0.269,0.26,3.82209982518349e-06,"0","Wdr7"
2.28240965872628e-09,1.88004755494518,0.295,0.29,6.84722897617884e-06,"0","Fyco1"
5.31015046507288e-09,2.61948022407343,0.303,0.306,1.59304513952186e-05,"0","Nsf"
6.31550823106755e-09,4.84684453843129,0.27,0.275,1.89465246932026e-05,"0","Nsmaf"
8.06439494608329e-09,5.48641033110049,0.384,0.35,2.41931848382499e-05,"0","Wdr44"
9.06179927952198e-09,2.29828264230268,0.316,0.308,2.71853978385659e-05,"0","Gbf1"
2.53993334076448e-08,1.19685770040663,0.215,0.256,7.61980002229343e-05,"0","Micu3"
4.10646629267033e-08,5.11241137027862,0.226,0.251,0.00012319398878011,"0","Rab27a"
5.02386395828623e-08,2.40335283238964,0.255,0.273,0.000150715918748587,"0","Stim1"
5.11304293464943e-08,7.08593543416174,0.344,0.315,0.000153391288039483,"0","Cox16"
1.01615743835807e-07,1.14863621091294,0.189,0.283,0.000304847231507422,"0","Asb2"
1.42095483026555e-07,2.91462925003944,0.272,0.28,0.000426286449079664,"0","Rfx7"
1.74663659924486e-07,6.72080569839164,0.231,0.26,0.000523990979773459,"0","Gng12"
2.09612371539759e-07,4.7405094236014,0.283,0.272,0.000628837114619277,"0","Nrf1"
2.23065645645583e-07,1.30465128389045,0.248,0.258,0.00066919693693675,"0","Abcg2"
3.56978926170631e-07,4.918461701393,0.313,0.291,0.00107093677851189,"0","Pdlim5"
3.72935573619901e-07,7.59024917067051,0.204,0.261,0.0011188067208597,"0","Strn"
4.22838725138798e-07,2.63827319767755,0.275,0.261,0.0012685161754164,"0","Elp4"
6.7344249431445e-07,3.64674461077497,0.313,0.312,0.00202032748294335,"0","9930021J03Rik"
1.17273096077832e-06,7.3882650777981,0.246,0.251,0.00351819288233497,"0","Reps1"
1.65588976068151e-06,3.03016562280644,0.237,0.27,0.00496766928204453,"0","Ap2a2"
3.28136336097379e-06,2.13409969709871,0.313,0.297,0.00984409008292136,"0","Icam1"
3.58181929153524e-06,4.64471120241848,0.288,0.262,0.0107454578746057,"0","Armh3"
3.81402192108455e-06,2.60353007025932,0.22,0.263,0.0114420657632537,"0","Ddx10"
4.18662615973621e-06,7.36749948328987,0.338,0.307,0.0125598784792086,"0","Cdk17"
4.5512834759359e-06,9.70487572090305,0.41,0.355,0.0136538504278077,"0","Itgav"
5.57665244612766e-06,2.56935187417894,0.255,0.273,0.016729957338383,"0","Slfn8"
6.61870041583637e-06,1.9702422441191,0.208,0.256,0.0198561012475091,"0","Zfp398"
7.80438098304104e-06,1.61367522687343,0.437,0.354,0.0234131429491231,"0","Tcf4"
8.70749402164463e-06,8.66449118872364,0.452,0.368,0.0261224820649339,"0","Camk2d"
1.30953887972272e-05,4.3145314856004,0.27,0.265,0.0392861663916817,"0","Btrc"
1.60012453825041e-05,7.41303426404738,0.306,0.286,0.0480037361475124,"0","Fer"
0,1.14142959626569,0.9,0.228,0,"1","C1qc"
0,3.87441182798716,0.869,0.225,0,"1","Ctss"
0,1.19996189703343,0.883,0.265,0,"1","Hexb"
0,3.5907653992283,0.85,0.235,0,"1","C1qa"
0,3.28805247199033,0.817,0.259,0,"1","Cd81"
0,1.11527662674748,0.794,0.241,0,"1","Sparc"
0,5.97177521786871,0.809,0.256,0,"1","Rhob"
0,2.00213793433396,0.701,0.223,0,"1","Ctsl"
4.31039320744203e-256,2.40128691131917,0.736,0.294,1.29311796223261e-252,"1","Ubc"
9.34757028689749e-250,1.48565565846734,0.707,0.275,2.80427108606925e-246,"1","Olfml3"
2.22207792181143e-244,3.36522334585894,0.741,0.294,6.6662337654343e-241,"1","Jund"
1.70285989068046e-234,2.11269691854966,0.652,0.266,5.10857967204138e-231,"1","Ctsz"
2.81956132313739e-233,3.3902069668277,0.691,0.215,8.45868396941216e-230,"1","Fos"
6.78407205925579e-218,2.92719607416416,0.673,0.261,2.03522161777674e-214,"1","Zfp36"
1.01972810870075e-210,2.72224186321349,0.706,0.277,3.05918432610226e-207,"1","Dusp1"
2.18503571928413e-188,2.10786449510535,0.702,0.321,6.55510715785238e-185,"1","Jun"
4.30487564673818e-185,2.0494547504794,0.663,0.295,1.29146269402145e-181,"1","Zfp36l2"
2.21881321095486e-174,2.21545776880483,0.593,0.244,6.65643963286458e-171,"1","Cd14"
1.16797117955066e-169,3.22398906912758,0.626,0.274,3.50391353865199e-166,"1","Dusp6"
1.91647338076106e-169,2.50462798262748,0.672,0.297,5.74942014228319e-166,"1","Egr1"
2.61893616424919e-166,5.6533318534499,0.641,0.283,7.85680849274758e-163,"1","Btg2"
4.24290532181269e-164,1.29530746159811,0.501,0.225,1.27287159654381e-160,"1","Ctsb"
8.50563927995258e-161,4.20850565116361,0.604,0.264,2.55169178398577e-157,"1","Nfkbia"
1.11034947894898e-155,1.89265467409708,0.579,0.242,3.33104843684694e-152,"1","Cd68"
2.00859660641776e-152,1.40742617478656,0.578,0.271,6.02578981925329e-149,"1","Ly6e"
8.99795038307112e-147,1.14228982035612,0.651,0.322,2.69938511492134e-143,"1","Kctd12"
2.09466049535358e-145,9.60363399513993,0.617,0.32,6.28398148606074e-142,"1","H2-D1"
1.23283452517034e-122,3.96401889518729,0.589,0.227,3.69850357551102e-119,"1","Tmem176b"
1.11690285923627e-120,2.10368480240157,0.589,0.292,3.35070857770881e-117,"1","Bcl2a1b"
8.67745427486093e-114,4.1898154437895,0.611,0.321,2.60323628245828e-110,"1","Zfp36l1"
7.10036604492679e-112,8.74027192604203,0.576,0.293,2.13010981347804e-108,"1","Sgk1"
8.63535817219311e-112,1.60977074457016,0.591,0.303,2.59060745165793e-108,"1","Ier2"
2.07746652876412e-86,0.625493133725337,0.506,0.141,6.23239958629235e-83,"1","Ccl6"
6.17411688886205e-83,1.49483179864286,0.506,0.26,1.85223506665862e-79,"1","Calr"
3.83409710175747e-79,4.2238894693589,0.542,0.276,1.15022913052724e-75,"1","Adrb2"
2.00250752145775e-68,0.899939631120782,0.366,0.203,6.00752256437326e-65,"1","Ccl12"
1.31941086231153e-67,0.576946874890801,0.523,0.308,3.95823258693459e-64,"1","Klf6"
9.2821839544537e-56,1.91839224727345,0.46,0.195,2.78465518633611e-52,"1","Lgals3bp"
1.2641314548086e-52,7.20420034515686,0.291,0.206,3.79239436442579e-49,"1","Cep95"
3.74241351919683e-52,4.97251176715182,0.487,0.146,1.12272405575905e-48,"1","Gpr84"
2.5171950617862e-46,2.74561758427097,0.477,0.267,7.5515851853586e-43,"1","Herpud1"
1.08536410304671e-45,1.99317968706257,0.503,0.287,3.25609230914014e-42,"1","C3ar1"
4.68650224660351e-44,0.647481186184306,0.287,0.116,1.40595067398105e-40,"1","Anxa5"
2.06606553461697e-41,1.5054230021277,0.305,0.151,6.19819660385092e-38,"1","Txnrd1"
3.25771020398456e-40,3.04613209723389,0.298,0.228,9.77313061195367e-37,"1","Hmgxb3"
5.59642521616339e-39,7.14049861779022,0.45,0.316,1.67892756484902e-35,"1","Hspa5"
1.71629136926992e-37,1.28917155700857,0.469,0.156,5.14887410780977e-34,"1","Cited2"
2.38828763786024e-37,2.25721308440781,0.251,0.264,7.16486291358072e-34,"1","Pygb"
2.59304311350709e-35,8.73434327851838,0.492,0.153,7.77912934052127e-32,"1","2010013B24Rik"
2.82325942115912e-35,3.17027024149669,0.43,0.11,8.46977826347735e-32,"1","Otud1"
3.07220353066684e-29,1.37867422136212,0.286,0.117,9.21661059200052e-26,"1","Gem"
1.14486790931059e-28,1.41773810823706,0.28,0.158,3.43460372793178e-25,"1","Gmcl1"
4.18613918954679e-26,1.56988961210083,0.288,0.164,1.25584175686404e-22,"1","Krr1"
9.94089963159288e-25,1.96874529497191,0.437,0.283,2.98226988947786e-21,"1","Il1a"
7.84978085298735e-23,0.991944277519138,0.273,0.323,2.35493425589621e-19,"1","Gm20721"
4.47161023118708e-22,1.5688856897151,0.326,0.159,1.34148306935612e-18,"1","Sox4"
9.84765867334989e-22,2.50988615731993,0.392,0.202,2.95429760200497e-18,"1","Ccl3"
9.7977911401056e-21,0.803093527078229,0.286,0.116,2.93933734203168e-17,"1","Tex14"
9.26377274638826e-20,4.64954075011236,0.467,0.321,2.77913182391648e-16,"1","Cops4"
1.32592172102835e-17,5.46399870865967,0.465,0.214,3.97776516308506e-14,"1","Tuba1a"
2.11494190590758e-17,7.54318038594583,0.302,0.166,6.34482571772274e-14,"1","Med21"
2.90047597129833e-16,2.26366123182413,0.337,0.171,8.70142791389499e-13,"1","Ccl2"
6.06791378329736e-16,1.811517792562,0.327,0.169,1.82037413498921e-12,"1","Mex3c"
2.43456613458704e-15,1.96614144997587,0.333,0.12,7.30369840376111e-12,"1","Ccrl2"
8.06359447989022e-15,7.10186019335791,0.282,0.072,2.41907834396707e-11,"1","H1f0"
8.97050428757287e-15,1.86073702877234,0.301,0.162,2.69115128627186e-11,"1","Tnf"
1.47874835549635e-14,5.1910729435552,0.31,0.249,4.43624506648904e-11,"1","A930015D03Rik"
4.62592569721804e-14,1.00260090493083,0.294,0.195,1.38777770916541e-10,"1","Stim2"
9.16456450445585e-14,0.88878693753567,0.359,0.2,2.74936935133676e-10,"1","Gclc"
5.02647991841197e-13,3.91785386124726,0.428,0.104,1.50794397552359e-09,"1","Ccl9"
2.34587148898649e-12,5.19151483712295,0.36,0.217,7.03761446695947e-09,"1","Arl5b"
3.6063203540825e-12,7.80219239987213,0.332,0.098,1.08189610622475e-08,"1","Hcar2"
8.49605628331066e-12,1.80769969651832,0.39,0.226,2.5488168849932e-08,"1","Prdx1"
3.30372485403046e-11,2.69984177737213,0.456,0.353,9.91117456209138e-08,"1","Klf4"
4.44249974670077e-11,4.32363562757418,0.415,0.254,1.33274992401023e-07,"1","Fcrls"
3.43044730347554e-10,1.49918318718595,0.357,0.149,1.02913419104266e-06,"1","Ercc5"
3.7459317874325e-10,1.1472172447935,0.409,0.271,1.12377953622975e-06,"1","Icam1"
4.44316101167203e-10,6.07530353536679,0.455,0.148,1.33294830350161e-06,"1","Dnajb1"
1.57577095399749e-09,6.29748547076258,0.31,0.229,4.72731286199247e-06,"1","Eea1"
2.10551996580708e-09,0.53359468321302,0.412,0.342,6.31655989742125e-06,"1","Dnaja1"
2.14069327797395e-09,2.07365938790539,0.363,0.097,6.42207983392184e-06,"1","Capg"
2.18919340871689e-09,2.29520516981692,0.288,0.09,6.56758022615066e-06,"1","Hmox1"
8.05575401090683e-09,2.27167258665219,0.421,0.183,2.41672620327205e-05,"1","Naa20"
1.87574018677469e-08,3.92759810965157,0.328,0.168,5.62722056032408e-05,"1","Atg4a"
1.91782469965905e-08,2.54694014024841,0.341,0.133,5.75347409897715e-05,"1","Bcl2a1d"
5.27748032987617e-08,5.71526684669529,0.406,0.126,0.000158324409896285,"1","Spry1"
8.20298570297787e-08,1.28932013169331,0.407,0.23,0.000246089571089336,"1","Sall3"
1.08099363396297e-07,1.76376952096039,0.288,0.335,0.000324298090188891,"1","Osbpl8"
1.96782314976126e-07,3.32341667505731,0.351,0.12,0.000590346944928378,"1","Txn1"
2.9299536767433e-07,4.38932091237971,0.357,0.146,0.000878986103022989,"1","Ccnd1"
5.6740733568469e-07,1.65349285371239,0.383,0.318,0.00170222200705407,"1","Ifrd1"
9.65315934181618e-07,1.80817321302089,0.282,0.147,0.00289594780254485,"1","Plaur"
3.25663972194701e-06,1.23870951022656,0.414,0.15,0.00976991916584103,"1","Tomm6"
4.48581182810484e-06,1.0394940616974,0.275,0.275,0.0134574354843145,"1","Drg1"
1.6205225030986e-05,0.544123441179737,0.312,0.229,0.0486156750929581,"1","Aig1"
0,1.6243791564784,0.942,0.232,0,"2","Lysmd4"
0,4.74319809895824,0.914,0.213,0,"2","Gm35188"
0,5.22531729500934,0.85,0.237,0,"2","Gm46367"
0,1.18114586517295,0.824,0.235,0,"2","5330438D12Rik"
3.00254687135549e-306,2.19847463293807,0.815,0.25,9.00764061406647e-303,"2","Gm16337"
1.26981748505584e-280,1.89463174838279,0.76,0.231,3.80945245516751e-277,"2","Gm2245"
